Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Results,9657593593,True,Study Center,Beed,,"Rajiv Gandhi Marg, Beed, Maharashtra 431122",4.4,121,,,,9657593593,"https://www.google.com/maps/place/Dyansadhana+Abhyasika/@18.9903996,75.70919,14z/data=!4m10!1m2!2m1!1sStudy+Center+in+Beed,+Maharashtra!3m6!1s0x3bc52bafc2ef7fad:0x4a79fffe6e49a6d4!8m2!3d18.994589!4d75.7458197!15sCiFTdHVkeSBDZW50ZXIgaW4gQmVlZCwgTWFoYXJhc2h0cmFaIiIgc3R1ZHkgY2VudGVyIGluIGJlZWQgbWFoYXJhc2h0cmGSAQdsaWJyYXJ5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJHTVRaRVQyNUJSUkFC4AEA-gEECAAQKQ!16s%2Fg%2F11pb1zm78p?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Indrayani Computer Training Center,9420580890,True,Computer Institute,Beed,Shirur Kasar,"3C7H 353, Shirur Kasar, Maharashtra 413249",,3,,,,9420580890,https://www.google.com/maps/place/INDRAYANI+COMPUTER+TRAINING+CENTER/data=!4m7!3m6!1s0x3bdb350053d7b829:0x8c7331d6c3e19a9c!8m2!3d19.0626314!4d75.4279224!16s%2Fg%2F11vs26j_62!19sChIJKbjXUwA12zsRnJrhw9Yxc4w?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Mauli Computer Center Wadwani,9359695249,True,Computer Institute,Beed,Wadwani,"Shikshak Colony, Wadwani, Maharashtra 431144",,,,,,9359695249,"https://www.google.com/maps/place/Mauli+Computer+Center,+Wadwani/data=!4m7!3m6!1s0x3bc535ba81f403ff:0x1f5a0198885c658c!8m2!3d18.9924523!4d76.0365798!16s%2Fg%2F11z1vskgyp!19sChIJ_wP0gbo1xTsRjGVciJgBWh8?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Computer World,9422744750,True,Computer Classes,Beed,Ambejogai,"Infront of reliance petrol pump, Modi nagar, Parli Rd, Jaywanti Nagar, Ambajogai, Maharashtra 431517",4.5,49,,,,9422744750,"https://www.google.com/maps/place/Computer+World+-+Best+Computer+Training+Institute+in+Ambajogai+%7C+Best+Refurbished+Laptop+in+Ambajogai+%7C+Best+CSC+Center/@18.7313572,76.3933584,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e5e3f51deff:0x7736e9286ddb83d3!8m2!3d18.7313572!4d76.3933584!16s%2Fg%2F11xb7hqzt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Thakurs English Speaking Class & Personality Development,8928754511,True,Spoken English,Beed,Dharur,"MAIN ROAD, beside MAHATMA PHULE BOYS SCHOOL, Vaishali Nagar, Balabhaupeth, Nagpur, Maharashtra 440017",4.5,280,,,,8928754511,https://www.google.com/maps/place/THAKURS+ENGLISH+SPEAKING+CLASS+%26+PERSONALITY+DEVELOPMENT/data=!4m7!3m6!1s0x3bd4c0d577e4ebc1:0xc085ded07a892fe2!8m2!3d21.1687905!4d79.1071493!16s%2Fg%2F11hbss70ln!19sChIJwevkd9XA1DsR4i-JetDehcA?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Balbhim Arts Science And Commerce College Beed,9657154137,True,Commerce Classes,Beed,,"Balbhim Nagar Path, Bir, Beed, Maharashtra 431122",4.3,366,,,,9657154137,"https://www.google.com/maps/place/Balbhim+Arts,+Science+and+Commerce+College,+Beed/@18.9882528,75.7597959,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae008956c15:0xed22e06195f0045b!8m2!3d18.9882528!4d75.7597959!16s%2Fg%2F1tfnrfwt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Flying Birds Academy,8600269521,True,Academy,Beed,Majalgaon,"Bhat Wadgaon Basti, Bhatwadgaon, Maharashtra 431131",4.3,21,,,,8600269521,https://www.google.com/maps/place/Flying+Birds+Academy/data=!4m7!3m6!1s0x3bdab1235621525d:0x4b29f95c9fa68b52!8m2!3d19.171772!4d76.1957922!16s%2Fg%2F11bw476pr0!19sChIJXVIhViOx2jsRUoumn1z5KUs?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Mauli Computer Institute,9765195060,True,Computer Classes,Beed,,"Navgan College Road, Shivaji Nagar, Beed, नवगण कॉलेज रोड, शिवाजी नगर, बीड, Beed, Maharashtra 431122",4.3,15,,,,9765195060,"https://www.google.com/maps/place/Mauli+Computer+Institute/@18.98547,75.7516178,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ae7a724c675:0x67ae9f2dd3c1b89e!8m2!3d18.98547!4d75.7516178!16s%2Fg%2F11c6ccf2bc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
P1 Coaching Classes,7507508265,True,Competitive Exam Classes,Beed,Patoda,"Parsodi, Maharashtra 441906",4.3,15,,,,7507508265,https://www.google.com/maps/place/P1+Coaching+Classes/data=!4m7!3m6!1s0x3a2b4819439f14d9:0xadf2cd85c62a766d!8m2!3d21.1432651!4d79.5425901!16s%2Fg%2F11g8cctmk_!19sChIJ2RSfQxlIKzoRbXYqxoXN8q0?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Shraddha Coaching Classes,9404321915,True,HSC Classes,Beed,Beed,"Shikshak Colony Rd, Shriram Nagar, Beed, Maharashtra 431122",4.3,24,,,,9404321915,"https://www.google.com/maps/place/Shraddha+Coaching+Classes/@18.9927727,75.7496059,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52adca6499c3b:0x4a7b7e3393dade40!8m2!3d18.9927727!4d75.7496059!16s%2Fg%2F11c2pj14ms?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Firstep Dance Academy Beed,9657654123,True,Dance Classes,Beed,,"Shop No.1, Phulai Nagar Krishna, Vitthal Mandir Road, Shahunagar, Beed, Maharashtra 431122",4.2,5,,,,9657654123,"https://www.google.com/maps/place/Firstep+Dance+Academy+Beed/@19.0010322,75.7488673,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52bec1bec422d:0x84af0b57c7953d1!8m2!3d19.0010322!4d75.7488673!16s%2Fg%2F11pcsyd2p2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Govt. Industrial Training Institutes Parli Vaijinath,7032812066,True,Training Institute,Beed,Parli,"RGQ7 CCR, Jalalpur, Maharashtra 431515",4.2,,,,,7032812066,https://www.google.com/maps/place/GOVT.+Industrial+Training+Institutes+Parli+Vaijinath/data=!4m7!3m6!1s0x3bcff7032812066b:0x56a93a0e7aa49241!8m2!3d18.8386249!4d76.5135057!16s%2Fg%2F11g68wp2m7!19sChIJawYSKAP3zzsRQZKkeg46qVY?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Om Coaching Classes Parli Vaijnath,9028262601,True,Coaching Classes,Beed,Parli,"Parli Vaijanath-Beed Hwy, TPS Colony, Parli Vaijnath, Maharashtra 431520",4.2,12,,,,9028262601,"https://www.google.com/maps/place/OM+Coaching+Classes,Parli+Vaijnath/data=!4m7!3m6!1s0x3bcff71568c350dd:0xfb24b6654cf7a0d!8m2!3d18.8578059!4d76.5252169!16s%2Fg%2F11b7fw6t31!19sChIJ3VDDaBX3zzsRDXrPVGZLsg8?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Pathfinder Career Academy Georai,7083400781,True,Coaching Classes,Beed,Georai,"Krushnai, Shahunagar infront of, near old Bus stand, Gevrai, Maharashtra 431127",4.2,5,,,,7083400781,https://www.google.com/maps/place/PATHFINDER+CAREER+ACADEMY+GEORAI/data=!4m7!3m6!1s0x3bdad92761473fcb:0x854ab12ba1ae30ca!8m2!3d19.2656701!4d75.7497008!16s%2Fg%2F11s5q660w4!19sChIJyz9HYSfZ2jsRyjCuoSuxSoU?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Universal Education Beed,9767701002,True,11th 12th Science Classes,Beed,Beed,"FIRST FLOOR, CHATRAPATI CAPITAL, NAVGAN COLLEGE ROAD, Mitra Nagar, CHOWK, Beed, Maharashtra 431122",4.2,5,,,,9767701002,"https://www.google.com/maps/place/UNIVERSAL+EDUCATION+BEED/@18.9863971,75.7487994,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5bfe6bd8d3:0x1d7fd0c882801bf1!8m2!3d18.9863971!4d75.7487994!16s%2Fg%2F11lzh9ymtx?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Ashirwad Computer Typing Institute Ambajogai,8806449997,True,Computer Classes,Beed,Ambejogai,"Nagar Parishad Complex, Shop No.10, near Ambajogai City Police Staion, Ambajogai, Maharashtra 431517",4.1,21,,,,8806449997,"https://www.google.com/maps/place/Ashirwad+Computer+Typing+Institute+Ambajogai/@18.7326938,76.3818967,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55ef8aacd891f:0x91ac919bbfbf4d28!8m2!3d18.7326938!4d76.3818967!16s%2Fg%2F11b76k6_rz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9423421422,True,Computer Institute,Beed,Ashti,"At Post Ashti (Shaheed), Tq Ashti, Dist Wardha (MS), Ashti, Maharashtra 442202",4.1,19,,,,9423421422,"https://www.google.com/maps/place/%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%95%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%9F%E0%A4%B0%E0%A5%8D%E0%A4%B8+%E0%A4%86%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%80+%E0%A4%B6%E0%A4%BE%E0%A4%B9%E0%A5%80%E0%A4%A6/@18.7530246,70.5350167,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bd43bccbc4a00c3:0xa76da16440d3b57f!8m2!3d21.2001289!4d78.1860223!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhkgEYY29tcHV0ZXJfdHJhaW5pbmdfc2Nob29s4AEA!16s%2Fg%2F11bx4dd3_q?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Viraj Infotech,9858431212,True,Computer Classes,Beed,Ambejogai,"Shriniwasa,3rd Floor,Yashwantrao Chowk, Ambajogai, Maharashtra 431517",4.1,31,,,,9858431212,"https://www.google.com/maps/place/Viraj+Infotech/@18.7172055,76.3730277,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55e71008a84bd:0x5f2926863dfd0508!8m2!3d18.7172055!4d76.3730277!16s%2Fg%2F11c3svd1hg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Igm Computer Education Parli,9921765907,True,Computer Institute,Beed,Parli,"Swati Nagar, Habib Pura, Parli Vaijnath, Maharashtra 431515",4.0,3,,,,9921765907,"https://www.google.com/maps/place/IGM+Computer+Education,+Parli/data=!4m7!3m6!1s0x3bcff7001ea26665:0x93ee916832444be5!8m2!3d18.8478783!4d76.5261127!16s%2Fg%2F11vsh9bqz_!19sChIJZWaiHgD3zzsR5UtEMmiR7pM?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Phinix Coaching Classes,9405350744,True,Coaching Classes,Beed,Majalgaon,"5664 W98, Gadi Rd, Swami Vivekananda Nagar, Bank Colany, Majalgaon, Maharashtra 431131",4.0,5,,,,9405350744,https://www.google.com/maps/place/phinix+coaching+classes/data=!4m7!3m6!1s0x3bdab114b61ac61f:0xa8fd0b573108e144!8m2!3d19.1622816!4d76.2059422!16s%2Fg%2F11dzhq6bg_!19sChIJH8YathSx2jsRROEIMVcL_ag?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,8600203135,True,Coaching Classes,Beed,Ashti,,4.0,4,,,,8600203135,"https://www.google.com/maps/place/Yashodeep+coaching+classes+with+shyam+sir/@21.1200639,76.5203865,7z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Ashti,+Maharashtra!3m6!1s0x3bd43b0060176c61:0x14690bac3367ef8c!8m2!3d21.1995162!4d78.185258!15sCiZDb2FjaGluZyBDbGFzc2VzIGluIEFzaHRpLCBNYWhhcmFzaHRyYZIBEGVkdWNhdGlvbl9jZW50ZXLgAQA!16s%2Fg%2F11whxn7z16?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9420349714,True,Tutorials,Beed,Dharur,"X5MH QV2, Pathari - Pokharni Rd, Telgaon Bk., Maharashtra 431131",4.0,4,,,,9420349714,"https://www.google.com/maps/place/Samarth+Tutorials+Telgaon/@18.7168153,76.0490883,17z/data=!4m10!1m2!2m1!1sTutorials+in+Dharur,+Maharashtra!3m6!1s0x3bc54dfa73064273:0xd63c2d65f09c5496!8m2!3d18.9843834!4d76.1796382!15sCiBUdXRvcmlhbHMgaW4gRGhhcnVyLCBNYWhhcmFzaHRyYVohIh90dXRvcmlhbHMgaW4gZGhhcnVyIG1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSMUxWOWlVazFCRUFF4AEA-gEECAAQLw!16s%2Fg%2F11tc082db5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Shivarogya Iti College Georai,9715201001,True,Training Institute,Beed,Georai,"Takadgaon Rd, Nk Colony, Gevrai, Georai Rural, Maharashtra 431127",4.0,1,,,,9715201001,https://www.google.com/maps/place/Shivarogya+iti+college+Georai/data=!4m7!3m6!1s0x3bdad97e2f95a937:0x9b027b5fd17cfca6!8m2!3d19.268317!4d75.7607759!16s%2Fg%2F11t9rr98xf!19sChIJN6mVL37Z2jsRpvx80V97Aps?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Ambejogai Cricket Academy,9561973040,True,Academy,Beed,Ambejogai,"ckicket academy, Road, Gandhi Nagar, Pension Pura, Morewadi, Maharashtra 431517",3.9,34,,,,9561973040,"https://www.google.com/maps/place/Ambejogai+Cricket+Academy/@18.7307484,76.3767882,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc55dd8f0804a71:0x7c11826f722980be!8m2!3d18.7307484!4d76.3767882!16s%2Fg%2F11f9xf27pw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Awad Educational Academy Kaij,9422105262,True,Coaching Classes,Beed,Kaij,"Rangoli Dresses, Prof. Dr. Vithal Awad, Awad Educational Academy, Ground Floor, Kaij - Sabla Rd, Kaij, Maharashtra 431123",3.9,13,,,,9422105262,"https://www.google.com/maps/place/Awad+Educational+Academy,+Kaij/data=!4m7!3m6!1s0x3bc53f740b30ba23:0x2c6666615739f84b!8m2!3d18.7150936!4d76.0667559!16s%2Fg%2F11ddzyg4tf!19sChIJI7owC3Q_xTsRS_g5V2FmZiw?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Raj Computers Rangoli Corner Georai Road Majalgaon,9975657406,True,Computer Institute,Beed,Majalgaon,"सूंदरराव सोळंके महाविद्यालय शेजारी, रंगोली कॉर्नर, Gadi Rd, Majalgaon, Maharashtra 431131",3.5,6,,,,9975657406,"https://www.google.com/maps/place/Raj+Computers+,Rangoli+corner,Georai+Road+majalgaon/data=!4m7!3m6!1s0x3bdab128c5acf839:0x63d227d5d6ac208d!8m2!3d19.1616645!4d76.206244!16s%2Fg%2F11tjlshflb!19sChIJOfisxSix2jsRjSCs1tUn0mM?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
New Era Schools,9422906380,True,Academy,Beed,Georai,"Jategaon Rd, Georai Rural, Maharashtra 431127",3.4,5,,,,9422906380,https://www.google.com/maps/place/New+Era+Schools/data=!4m7!3m6!1s0x3bdad9d70071e767:0x88a66c1bf50195df!8m2!3d19.2580765!4d75.7725213!16s%2Fg%2F11jdwt1lzj!19sChIJZ-dxANfZ2jsR35UB9Rtspog?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Prince Spoken Classes Georai,8605459706,True,English Speaking Classes,Beed,Majalgaon,"Gadi Rd, Manglanath Colony, Majalgaon, Maharashtra 431131",3.0,2,,,,8605459706,https://www.google.com/maps/place/Prince+Spoken+Classes+Georai/data=!4m7!3m6!1s0x3bdab16b59555555:0xd5fb65985f7f3dcd!8m2!3d19.1608125!4d76.2069375!16s%2Fg%2F11hbg9nymm!19sChIJVVVVWWux2jsRzT1_X5hl-9U?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Kirti Balshikshan Kendra And Mali Gas Servises,9890591711,True,Coaching Classes,Beed,Wadwani,"Shop No 1, Wadwani - Chinchwan Rd, Gopal Nagar, Wadwani, Maharashtra 431144",1.0,1,,,,9890591711,https://www.google.com/maps/place/KIRTI+BALSHIKSHAN+KENDRA+AND+MALI+GAS+SERVISES/data=!4m7!3m6!1s0x3bc535e07350176b:0x5c08d11018272b09!8m2!3d18.9935398!4d76.0387109!16s%2Fg%2F11twz4jxmf!19sChIJaxdQc-A1xTsRCSsnGBDRCFw?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Brilliance Proactive Abacus Classes,9604677758,True,Abacus Classes,Beed,Dharur,"Dargah Road, Kaij, Maharashtra 431123",,10,,,,9604677758,https://www.google.com/maps/place/Brilliance+Proactive+Abacus+Classes/data=!4m7!3m6!1s0x3bc53f6275151659:0xf95cdca74202de4a!8m2!3d18.7129885!4d76.0695371!16s%2Fg%2F11vywt0gkb!19sChIJWRYVdWI_xTsRSt4CQqfcXPk?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Dnyansadhana Genius School Wadwani,8983749373,True,Academy,Beed,Wadwani,"Main Road, Wadwani, Maharashtra 431127",,89837,,,,8983749373,https://www.google.com/maps/place/DNYANSADHANA+GENIUS+SCHOOL+WADWANI/data=!4m7!3m6!1s0x3bc53597debe70ed:0xc003ea83ae5ab34a!8m2!3d18.9938696!4d76.0398196!16s%2Fg%2F11ytsr0wr8!19sChIJ7XC-3pc1xTsRSrNaroPqA8A?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Dnyndeep Computer,9665003363,True,Computer Institute,Beed,Wadwani,"Wadwani, Maharashtra 431122",,96650,,,,9665003363,https://www.google.com/maps/place/Dnyndeep+computer/data=!4m7!3m6!1s0x3bc53583abf9164d:0x9a0777c34d2d8745!8m2!3d18.9890676!4d76.0395206!16s%2Fg%2F11ylqz4977!19sChIJTRb5q4M1xTsRRYctTcN3B5o?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Elite's English Academy,7709430410,True,Academy,Beed,Georai,"Jalna Rd, Beed, Gevrai, Maharashtra 431127",,24,,,,7709430410,https://www.google.com/maps/place/ELITE%27S+ENGLISH+ACADEMY/data=!4m7!3m6!1s0x3bdad9929d671c8f:0x615930a3a3501628!8m2!3d19.2609819!4d75.7515869!16s%2Fg%2F11z805z75c!19sChIJjxxnnZLZ2jsRKBZQo6MwWWE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Gurukul English School & Jr.college Georai,9763253999,True,Academy,Beed,Georai,"At.post Georai ta, dist, Georai Rural, Maharashtra 431127",,,,,,9763253999,https://www.google.com/maps/place/Gurukul+English+School+%26+Jr.college+Georai/data=!4m7!3m6!1s0x3bdad9b2894e10e3:0xa3f0648e60d1c2e6!8m2!3d19.2592162!4d75.7395529!16s%2Fg%2F11v3q6lxgq!19sChIJ4xBOibLZ2jsR5sLRYI5k8KM?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
I Can Spoken English Classes,8856934323,True,Spoken English,Beed,,"Bhakti Construction Road, Maharashtra 431122",,,,,,8856934323,"https://www.google.com/maps/place/I+CAN+SPOKEN+ENGLISH+CLASSES/@18.9947955,75.7441379,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52ba375b172af:0x2d0bf746c0a33bcf!8m2!3d18.9947955!4d75.7441379!16s%2Fg%2F11pf5nyd85?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Ideal Coaching Academy,9028511151,True,Coaching Classes,Beed,Parli,"kankariya nivas, Ganeshpar Rd, Peth Mohallah, Parli Vaijnath, Maharashtra 431520",,,,,,9028511151,https://www.google.com/maps/place/IDEAL+COACHING+ACADEMY/data=!4m7!3m6!1s0x3bcff7cb6d330175:0x51c32d01f6c667e4!8m2!3d18.8482404!4d76.5328274!16s%2Fg%2F11rd9_qb21!19sChIJdQEzbcv3zzsR5GfG9gEtw1E?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Jadhav Proactive Abacus And Coaching Classes Beed,8055542777,True,Abacus Classes,Beed,,"Sant, near Tulsi English school, Dnyaneshwar Nagar, Beed, Maharashtra 431122",,,,,,8055542777,"https://www.google.com/maps/place/JADHAV+PROACTIVE+ABACUS+AND+COACHING+CLASSES,+Beed/@18.9958661,75.7422821,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b17d8c19083:0x1fe641ce51368a7a!8m2!3d18.9958661!4d75.7422821!16s%2Fg%2F11vwnyl4yt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Kaiwalya Coaching Classes,9420379868,True,Coaching Classes,Beed,Majalgaon,"Yashodhan, near Ganpati Mandir, Samta Colony, Majalgaon, Maharashtra 431131",,,,,,9420379868,https://www.google.com/maps/place/Kaiwalya+Coaching+Classes/data=!4m7!3m6!1s0x3bdab111c6be4539:0xae1e2f280b337b7d!8m2!3d19.1638546!4d76.2071643!16s%2Fg%2F11ygn3z44l!19sChIJOUW-xhGx2jsRfXszCygvHq4?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Little Flower English School Patoda,9766759211,True,Academy,Beed,Patoda,"QFRH QJ8, Patoda, Maharashtra 414204",,8,,,,9766759211,https://www.google.com/maps/place/Little+Flower+English+School+patoda/data=!4m7!3m6!1s0x3bc4c582cd2be641:0x91e99dca0ef22862!8m2!3d18.7919221!4d75.479067!16s%2Fg%2F11d_7382zv!19sChIJQeYrzYLFxDsRYijyDsqd6ZE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
New Swami Samarth English School,9420798488,True,Tuition Classes,Beed,Shirur Kasar,"3C7G R28 State, Tal, Shirur Kasar, Maharashtra 413249",,3,,,,9420798488,https://www.google.com/maps/place/New+Swami+Samarth+English+School/data=!4m7!3m6!1s0x3bdb3578daf69437:0x23dee7cf238e9a44!8m2!3d19.0645478!4d75.425065!16s%2Fg%2F11f6yddll5!19sChIJN5T22ng12zsRRJqOI8_n3iM?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Nidhish Abacus And Coaching Classes Beed,9604340622,True,Abacus Classes,Beed,,"Shop No 1, 115/701, Jawahar Colony, Suhash Colony, Beed, Maharashtra 431122",,,,,,9604340622,"https://www.google.com/maps/place/Nidhish+Abacus+and+coaching+classes+Beed/@18.9947249,75.7463149,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52baef1818b71:0x4e654a0c18cfe0d5!8m2!3d18.9947249!4d75.7463149!16s%2Fg%2F11mlc6zw3j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
